ID-ACTIVIDAD,TITULO,ACTIVIDAD-URI,PRECIO,DIAS,FECHA,DESCRIPCION,INFORMACION-ACTIVIDAD,INFORMACION-UBICACION,UBICACION,UBICACION-URI,DIRECCION,DISTRITO,BARRIO,C.P,LATITUD,LONGITUD,TIPOACTIVIDAD
11234912,Laboratorio fotográfico reciclado,Laboratorio fotográfico reciclado,,,12/12/2020,A las 11 y 17 horas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6359a1db434d4710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80ddc8acadd56610VgnVCM2000001f4a900aRCRD,Parque Quinta de los Molinos,Parque Quinta de los Molinos,"Calle Juan Ignacio Luca De Tena, 20. 28027, Madrid",San Blas-canillejas,El Salvador,28027,40.44774002225867,-3.6292874542291638,taller
11200029,Las criadas,Las criadas,20,"M,X,J,V,S,D",09/10/2020 - 08/11/2020,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=188735f31bd23710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d3ce3914381c010VgnVCM1000000b205a0aRCRD,Teatro Español,Teatro Español,"Calle Principe, 25. 28012, Madrid",Centro,Cortes,28012,40.41482868269558,-3.7001663599562105,cultura
11234012,Las niñas,Las niñas,0,,17/10/2020 18:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ed4ebc9b15c4710VgnVCM2000001f4a900aRCRD,https://www.madrid.es/portales/munimadrid/es/FormularioElectronico/Inicio/El-Ayuntamiento/Villaverde/Solicitud-de-enlace-para-la-pelicula-Las-ninas-/?vgnextfmt=default&vgnextoid=2888d958a1832710VgnVCM1000001d4a900aRCRD&vgnextchannel=9f51ca5d5fb96010VgnVCM100000dc0ca8c0RCRD,Plataforma Online,Online platform,,,,,,,película
11225083,Le sel des larmes,Le sel des larmes,4,,28/10/2020,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=141567ff644b4710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Conde Duque,Centro Cultural Conde Duque,"Calle Conde Duque, 11. 28015, Madrid",Centro,Universidad,28015,40.42802889001877,-3.710182353581842,cultura
11083500,Letanía de Madrid,Letanía de Madrid,0,"M,X,J,V,S,D",12/12/2019 - 30/04/2021,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=eb9164b8fefee610VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=84a55c2cdc41c010VgnVCM2000000c205a0aRCRD,Museo de Arte Contemporáneo,Museo de Arte Contemporáneo,"Calle Conde Duque, 9. 28015, Madrid",Centro,Centro,28015,40.42737760210632,-3.7106116887809817,exposición
11224287,Levadura,Levadura,,"L,M,X,J,V,S,D",01/09/2020 - 31/05/2021,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=db207ca1f2ea4710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Conde Duque,Centro Cultural Conde Duque,"Calle Conde Duque, 11. 28015, Madrid",Centro,Universidad,28015,40.42802889001877,-3.710182353581842,cultura
11234002,Litle Joe,Litle Joe,0,,03/10/2020 18:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5044ebc9b15c4710VgnVCM2000001f4a900aRCRD,https://www.madrid.es/portales/munimadrid/es/FormularioElectronico/Inicio/El-Ayuntamiento/Villaverde/Solicitud-de-enlace-para-la-pelicula-Litle-Joe-/?vgnextfmt=default&vgnextoid=075f40a357b32710VgnVCM2000001f4a900aRCRD&vgnextchannel=9f51ca5d5fb96010VgnVCM100000dc0ca8c0RCRD,Plataforma Online,Online platform,,,,,,,película
11220460,LLuvia de hayucos - La Mente en Blanco (Madrid),LLuvia de hayucos - La Mente en Blanco (Madrid),0,"L,M,X,J,V,S,D",24/10/2020 - 25/10/2020 12:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b316bc5678c74710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=784d8c7c0f91f010VgnVCM1000000b205a0aRCRD,Parque de El Retiro,parque del Retiro,"Avenida México, 4. 28009, Madrid",Retiro,Los Jeronimos,28009,40.41878362561595,-3.6866519471003647,teatro
11219210,LO SOSTENIDO. La mitad 5.4,LO SOSTENIDO. La mitad 5.4,9,"L,M,X,J,V,S,D",17/12/2020 - 19/12/2020,La Mitad 5.4,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=edc3966a58d64710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Conde Duque,Centro Cultural Conde Duque,"Calle Conde Duque, 11. 28015, Madrid",Centro,Universidad,28015,40.42802889001877,-3.710182353581842,cultura
11224948,Lo sostenido. La mitad 5.4,Lo sostenido. La mitad 5.4,9,"L,M,X,J,V,S,D",17/12/2020 - 19/12/2020 20:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d47067ff644b4710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Conde Duque,Centro Cultural Conde Duque,"Calle Conde Duque, 11. 28015, Madrid",Centro,Universidad,28015,40.42802889001877,-3.710182353581842,cultura
11200067,Los asquerosos,Los asquerosos,"13,5","M,X,J,V,S,D",17/12/2020 - 24/01/2021,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ccd884bab1e23710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d3ce3914381c010VgnVCM1000000b205a0aRCRD,Teatro Español,Teatro Español,"Calle Principe, 25. 28012, Madrid",Centro,Cortes,28012,40.41482868269558,-3.7001663599562105,cultura
11214089,Los colores de la naturaleza,Los colores de la naturaleza,0,"L,M,X,J,V,S,D",01/09/2020 - 30/09/2020 10:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1ead11e4afa24710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=13153d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Sociocultural Aravaca,Centro Sociocultural Aravaca,"Calle De La Zarza, 20. 28023, Madrid",Moncloa-aravaca,Aravaca,28023,40.45843103553325,-3.785855667139094,exposición
11217901,Los Deltonos,Los Deltonos,,,05/12/2020,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1c0faf506b764710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba663d0b5e71c010VgnVCM1000000b205a0aRCRD,Fernán Gómez Centro Cultural de la Villa,Fernán Gómez Centro Cultural de la Villa,"Plaza Colon, 4. 28001, Madrid",Salamanca,Recoletos,28001,40.424926347610764,-3.6899208519663427,cultura
11153727,Los Hommes Sensibles - Bateau,Los Hommes Sensibles - Bateau,0,,17/10/2020 19:30,Entrada libre - Aforo limitado Pre-reserva: direccion@circoproducciones.es,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a6b423ea74aa0710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=09691e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural La Vaguada,Centro Cultural La Vaguada,"Avenida Monforte De Lemos, 38. 28029, Madrid",Fuencarral-el Pardo,El Pilar,28029,40.47900813206291,-3.709138377702435,circo
11216477,Los martes de Juntas Emprendemos,Los martes de Juntas Emprendemos,0,M,15/09/2020 - 29/09/2020 11:00,¿Quieres formar parte de una comunidad de mujeres emprendedoras? Los Martes de Juntas Emprendemos es un espacio abierto al que puedes unirte siempre que quieras y puedas. Está dirigido a mujeres con proyectos individuales o colectivos de autoempleo en cualquier grado de maduración. Encontrarás un grupo de mujeres con las mismas dificultades e ilusiones que tú y recibirás apoyo y formación en las distintas áreas que hay que desarrollar para poner en marcha una empresa.  En septiembre desarrollamos una sesión en colaboración con la ONGD Economistas Sin Fronteras para trabajar la idea de negocio en el contexto de crisis sanitaria. ¿Cómo se adaptan nuestras ideas a esta situación?  Talleres virtuales (a través de las plataformas Zoom y Skype) dirigidos a mujeres.  Requieren inscripción previa en el Espacio de Igualdad (vía telefónica o por correo electrónico).,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=74abfe953fd44710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cb3655d1b6742610VgnVCM1000001d4a900aRCRD,Espacio de Igualdad Elena Arnedo Soriano,Espacio de Igualdad Elena Arnedo Soriano,"Calle Arregui Y Aruej, 31. 28007, Madrid",Retiro,Adelfas,28007,40.40254931370529,-3.668092320219012,taller
11224189,Lú,Lú,,"L,M,S",02/01/2021 - 05/01/2021,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=044d7ca1f2ea4710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Conde Duque,Centro Cultural Conde Duque,"Calle Conde Duque, 11. 28015, Madrid",Centro,Universidad,28015,40.42802889001877,-3.710182353581842,cultura
11217891,Luis Zambo y Luis Moneo,Luis Zambo y Luis Moneo,,,05/11/2020,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2e2eaf506b764710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba663d0b5e71c010VgnVCM1000000b205a0aRCRD,Fernán Gómez Centro Cultural de la Villa,Fernán Gómez Centro Cultural de la Villa,"Plaza Colon, 4. 28001, Madrid",Salamanca,Recoletos,28001,40.424926347610764,-3.6899208519663427,cultura
11233615,Luna,Luna,,"L,M,X,J,V,S,D",12/12/2020 - 13/12/2020,Sábado: 12;30 y 18 horas / Domingo: 12:30 horas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1bdc6d870f4c4710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80ddc8acadd56610VgnVCM2000001f4a900aRCRD,Parque Quinta de los Molinos,Parque Quinta de los Molinos,"Calle Juan Ignacio Luca De Tena, 20. 28027, Madrid",San Blas-canillejas,El Salvador,28027,40.44774002225867,-3.6292874542291638,teatro
11217897,"L. Peña, J. Heredia, J. Carrasco, El Pañero y El Perla","L. Peña, J. Heredia, J. Carrasco, El Pañero y El Perla",,,02/12/2020,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d68eaf506b764710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba663d0b5e71c010VgnVCM1000000b205a0aRCRD,Fernán Gómez Centro Cultural de la Villa,Fernán Gómez Centro Cultural de la Villa,"Plaza Colon, 4. 28001, Madrid",Salamanca,Recoletos,28001,40.424926347610764,-3.6899208519663427,cultura
11224293,"L?ABE. Laboratorio de arte, bienestar y educación","L?ABE. Laboratorio de arte, bienestar y educación",,"L,M,X,J,V,S,D",01/12/2020 - 30/04/2021,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=44507ca1f2ea4710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Conde Duque,Centro Cultural Conde Duque,"Calle Conde Duque, 11. 28015, Madrid",Centro,Universidad,28015,40.42802889001877,-3.710182353581842,cultura
11217887,Madrid Blues all Stars,Madrid Blues all Stars,,,03/10/2020,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3d0eaf506b764710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba663d0b5e71c010VgnVCM1000000b205a0aRCRD,Fernán Gómez Centro Cultural de la Villa,Fernán Gómez Centro Cultural de la Villa,"Plaza Colon, 4. 28001, Madrid",Salamanca,Recoletos,28001,40.424926347610764,-3.6899208519663427,cultura
11209934,Madrid Gráfica 2020,Madrid Gráfica 2020,,"L,M,X,J,V,S,D",12/08/2020 - 30/11/2020,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dea6e1531ed3710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD,Matadero Madrid,Matadero Madrid,"Plaza Legazpi, 8. 28045, Madrid",Arganzuela,Chopera,28045,40.391054868587204,-3.6958072892892155,concurso fotográfico
11224199,Malasaña Kids,Malasaña Kids,,"L,M,X,J,V,S,D",01/12/2020 - 31/12/2020,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f88d7ca1f2ea4710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Conde Duque,Centro Cultural Conde Duque,"Calle Conde Duque, 11. 28015, Madrid",Centro,Universidad,28015,40.42802889001877,-3.710182353581842,cultura
11224303,"Mamá, mamá, mamá","Mamá, mamá, mamá",,,23/12/2020 19:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4e807ca1f2ea4710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Conde Duque,Centro Cultural Conde Duque,"Calle Conde Duque, 11. 28015, Madrid",Centro,Universidad,28015,40.42802889001877,-3.710182353581842,cultura
11224942,Manolo Paz: «Los mares del mundo»,Manolo Paz: «Los mares del mundo»,,"L,M,X,J,V,S,D",01/12/2020 - 25/04/2021,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=494067ff644b4710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Conde Duque,Centro Cultural Conde Duque,"Calle Conde Duque, 11. 28015, Madrid",Centro,Universidad,28015,40.42802889001877,-3.710182353581842,cultura
11201014,MAQUETAS,MAQUETAS,,"M,X,J,V,S,D",23/10/2020 - 04/04/2021,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=63a0280ad3433710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d3ce3914381c010VgnVCM1000000b205a0aRCRD,Teatro Español,Teatro Español,"Calle Principe, 25. 28012, Madrid",Centro,Cortes,28012,40.41482868269558,-3.7001663599562105,cultura
11232932,María Paloma Martín,María Paloma Martín,0,"L,M,X,J,V,S,D",17/10/2020 - 31/10/2020,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=37a399cc9f3c4710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bcc7cbf06c81c010VgnVCM1000000b205a0aRCRD,Centro Cultural Rafael Altamira,Centro Cultural Rafael Altamira,"Calle Enrique D'almonte, 1. 28028, Madrid",Salamanca,Fuente Del Berro,28028,40.42206601994432,-3.662968075865235,exposición
11231550,Marián Valderrama,Marián Valderrama,0,,30/10/2020 19:00,"MÚSICA ESPAÑOLA ? Pop  MARIÁN VALDERRAMA  nos presentará su nuevo disco FLORES con temas de autores tan conocidos como José Luís Perales, David de María o Manolo Tena, íntimo amigo de la artista. Nos deleitará con alguna sorpresa especial versionando algunos temas de sobra conocidos por todos.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6aec0552d5fb4710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=69188899fc81c010VgnVCM1000000b205a0aRCRD,Centro Cultural Valdebernardo,Centro Cultural Valdebernardo,"Bulevar Indalecio Prieto, 21. 28032, Madrid",Vicalvaro,Casco H.Vicalvaro,28032,40.39982891410407,-3.621281890570377,música
11234834,Mariposas con color,Mariposas con color,,D,25/10/2020 - 20/12/2020,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7ac136a86e3d4710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80ddc8acadd56610VgnVCM2000001f4a900aRCRD,Parque Quinta de los Molinos,Parque Quinta de los Molinos,"Calle Juan Ignacio Luca De Tena, 20. 28027, Madrid",San Blas-canillejas,El Salvador,28027,40.44774002225867,-3.6292874542291638,taller
11231542,Marta Sanley &amp; Gabriel Pesso,Marta Sanley &amp; Gabriel Pesso,0,,16/10/2020 19:00,Dúo de piano y voz  Este dúo musical lleno de 'feeling' nos presenta un repertorio variado que incluye standards de jazz y swing de los años 50 y también algún tema soul y pop tanto en inglés como en español. Actuando en importantes salas de Madrid así como en eventos públicos y privados. Marta Fue seleccionada para las audiciones de la Voz en Londres. Gabriel Peso (piano). Ha tocado en grandes festivales acompañando en sus giras a artistas tanto nacionales como internacionales. Ha sido finalista en el European Jazz Contest del Festival de Jazz de Roma y ganador del primer premio a la excelencia musical Mans Futuro 2012. Actualmente ha acompañado en el tour por EEUU a David Bisbal.,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=494c0552d5fb4710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=69188899fc81c010VgnVCM1000000b205a0aRCRD,Centro Cultural Valdebernardo,Centro Cultural Valdebernardo,"Bulevar Indalecio Prieto, 21. 28032, Madrid",Vicalvaro,Casco H.Vicalvaro,28032,40.39982891410407,-3.621281890570377,música
11217902,Mártires del Compás,Mártires del Compás,,,06/12/2020,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2a0faf506b764710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba663d0b5e71c010VgnVCM1000000b205a0aRCRD,Fernán Gómez Centro Cultural de la Villa,Fernán Gómez Centro Cultural de la Villa,"Plaza Colon, 4. 28001, Madrid",Salamanca,Recoletos,28001,40.424926347610764,-3.6899208519663427,cultura
11231415,MásQue2,MásQue2,0,,30/10/2020 19:00,"Es una propuesta musical que reúne la calidad interpretativa de una voz cálida y apasionada que posee Irma Muñoz, con la ejecución elegante y precisa de Salva López al piano.  La selección musical de este dúo es una apuesta a la belleza melódica, rítmica y armónica pero que a su vez es fácil de escuchar y disfrutar.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=314555a042bb4710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=57b63d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural el Madroño,Centro Cultural el Madroño,"Calle Villardondiego, 36. 28032, Madrid",Vicalvaro,Casco H.Vicalvaro,28032,40.405292721436055,-3.6086161200017157,música
11225104,Mastretta,Mastretta,15,,16/10/2020 20:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c8c567ff644b4710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Conde Duque,Centro Cultural Conde Duque,"Calle Conde Duque, 11. 28015, Madrid",Centro,Universidad,28015,40.42802889001877,-3.710182353581842,cultura
11233103,Mastretta en familia,Mastretta en familia,0,,18/10/2020 12:00,Concierto familiar para todos los públicos. Entrada gratuita hasta completar aforo.,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=850e2207564c4710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=068e598d1351c010VgnVCM1000000b205a0aRCRD,Biblioteca Pública Municipal Buenavista ,Biblioteca Pública Municipal - Buenavista,"Avenida Toreros, 5. 28028, Madrid",Salamanca,Guindalera,28028,40.43200210571468,-3.6709293330780204,música
