Distrito,Subepigrafe,Apartado,Numero_de_archivo,Naturaleza_del_inmueble,Situacion_Destino,Destino,Tamanio_Solar
PUENTE DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.09,URBANA,TRAVESIA DE FELIPE DE DIEGO Nº 2,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2040
PUENTE DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.091,URBANA,TRAVESIA DE FELIPE DE DIEGO Nº 16,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2418
PUENTE DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.092,URBANA,"CAMINO DE VALDERRIBAS, FRENTE AL Nº 26",DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,494
PUENTE DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.093,URBANA,CAMINO DE VALDERRIBAS Nº 16-18,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,922.53
PUENTE DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.094,URBANA,CALLE DEL IBOR Nº 11 A-C,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1235
PUENTE DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.095,URBANA,CALLE DEL IBOR Nº 17-19,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1220
PUENTE DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.096,URBANA,CALLE DEL DOCTOR BELLIDO Nº 21,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,155.28
PUENTE DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.097,URBANA,CALLE DEL DOCTOR BELLIDO Nº 23,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,405.72
MORATALAZ,ZONAS VERDES,ZONAS FORESTALES,300.605,URBANA,CALLE DE JOSÉ BERGAMÍN Nº 1-5,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. ZONA FORESTAL NO CONSOLIDADA.,42300
MORATALAZ,ZONAS VERDES,PARQUES Y JARDINES,300.604,URBANA,CALLE DE ANTONIO CUMELLA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. PARQUE URBANO.,35400
MORATALAZ,ZONAS VERDES,PARQUES Y JARDINES,300.606,URBANA,CALLE DE MANUEL MARÍA ARRILAGA Nº 29 B,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DEL PERIMETRO DEL PARQUE SE ENCUENTRANUBICADAS UNA BASE DEL SAMUR, UNA CASETA DE PERSONAL Y ALMACÉN, LA INSTALACIÓN DEPORTIVA BÁSICA HOGARDEL FERROVIARIO (CAMPO DE FÚTBOL 7 DE TIERRA), SITUADA EN LA AVENIDA DEL MEDITERRÁNEO SIN NÚMERO Y LAINSTALACIÓN DEPORTIVA BÁSICA PARQUE DARWIN -CUBIERTA PAR-(2 PISTAS DE BALONCESTO), SITUADA EN LAAVENIDA DE MORATALAZ, FRENTE AL Nº 58.",54824.84
MORATALAZ,ZONAS VERDES,PARQUES Y JARDINES,300.607,URBANA,AVENIDA DEL DOCTOR GARCÍA TAPIA Nº 136,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. PARQUE URBANO ANTES DENOMINADO PARQUE MARTALA.DENTRO DE SU PERIMETRO SE ENCUENTRA UBICADA LA INSTALACIÓN DEPORTIVA BÁSICA MARTALA I (PISTAPOLIDEPORTIVA CON MARCAJES DE FÚTBOL SALA Y 2 BALONCESTOS. 3 TENIS DE MESA Y 3 PISTAS DE CHITO),SITUADA EN LA CALLE PICO DE LOS ARTILLEROS, Nº 5 Y UNA CASETA DE PERSONAL Y ALMACÉN.",30620
MORATALAZ,ZONAS VERDES,PARQUES Y JARDINES,300.608,URBANA,CALLE DEL ARROYO FONTARRON Nº 22,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. PARQUE URBANO,42000
MORATALAZ,ZONAS VERDES,PARQUES Y JARDINES,300.609,URBANA,AVENIDA DE MORATALAZ Nº 183,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. PARQUE URBANO. EN SU PERÍMETRO SE ENCUENTRAINCLUÍDA LA INSTALACIÓN DEPORTIVA BÁSICA PARQUE Z (PISTA DE PATINAJE Y 2 TENIS DE MESA), SITUADA ENLA CALLE M ARROQUINA NÚMERO 88 POSTERIOR (PARQUE DE MORATALAZ) Y UN QUIOSCO DE BEBIDAS.",47200
MORATALAZ,ZONAS VERDES,PARQUES Y JARDINES,300.61,URBANA,CALLE ARROYO BELINCOSO C/V AV. DOCTOR GARCÍA TAPIA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. PARQUE DE BARRIO,19000
MORATALAZ,ZONAS VERDES,PARQUES Y JARDINES,300.62,URBANA,"CALLE DE MOLNA DE SEGURA, FRENTE AL Nº 19-31",DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. PARQUE URBANO. DENTRO DE SU PERÍMETRO SEENCUENTRA UBICADA UNA CASETA DE PERSONAL Y ALMACÉN.,30500
MORATALAZ,ZONAS VERDES,PARQUES Y JARDINES,300.614,URBANA,AVENIDA DOCTOR GARCIA TAPIA 76 C/V CALLE ARROYO BELINCOSO,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO, EN CUYO INTERIOR SE ENCUENTRA LA INSTALACIÓNDEPORTIVA BÁSICA ARROYO BELINCOSO (PISTA POLIDEPORTIVA CON MARCAJES DE FÚTBOL SALA Y 2 BALONCESTOS).",2250
MORATALAZ,ZONAS VERDES,PARQUES Y JARDINES,300.615,URBANA,CALLE PRIMAVERA DE PRAGA C/V C/CAMINO DE LOS VINATEROS Nº 11,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. ES LA PARCELA 12-A DEL API 14-02 CAMINO DE LOSVINATEROS-ARROYO DE LA MEDIA LEGUA.,490.65
MORATALAZ,ZONAS VERDES,PARQUES Y JARDINES,300.616,URBANA,CALLE DEL CAMINO DE LOS VINATEROS Nº 32,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. ES LA PARCELA 12-C DEL API 14-02 CAMINO DE LOSVINATEROS-ARROYO DE LA MEDIA LEGUA.,357.2
MORATALAZ,ZONAS VERDES,PARQUES Y JARDINES,300.617,URBANA,CALLE DE CARMEN AMAYA Nº 16,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1230
MORATALAZ,ZONAS VERDES,PARQUES Y JARDINES,300.618,URBANA,CALLE DEL CORREGIDOR DIEGO CABEZA DE VACA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO,4569.52
MORATALAZ,ZONAS VERDES,PARQUES Y JARDINES,300.619,URBANA,CALLE DEL CAMINO DE LOS VINATEROS Nº 159-B,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. LA MITAD DE LA PARCELA EN SUPERFICIE ESTÁDESTINADA A JARDÍN CON COLUMPIOS Y UNA PISTA DE PATINAJE, Y LA OTRA MITAD A APARCAMIENTO ENSUPERFICIE. EN EL S UBSUELO DE ESTA PARCELA EXISTE UN APARCAMIENTO PARA RESIDENTES (APARCAMIENTOVINATEROS I).",3890
MORATALAZ,ZONAS VERDES,PARQUES Y JARDINES,300.621,URBANA,CALLE DEL CAMINO DE LOS VINATEROS Nº 30,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. ES LA PARCELA 12-B DEL API 14-02 CAMINO DE LOSVINATEROS-ARROYO DE LA MEDIA LEGUA.,156.8
MORATALAZ,ZONAS VERDES,PARQUES Y JARDINES,300.622,URBANA,AVENIDA DE MORATALAZ Nº 183,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. ESTE ACTIVO ES UNA PARTE DEL PARQUE DE MORATALAZ,6267.2
MORATALAZ,ZONAS VERDES,PARQUES Y JARDINES,300.623,URBANA,PLAZA DE MANUEL DE LA QUINTANA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. ESTE ACTIVO ES UNA PARTE DEL PARQUE DEMORATALAZ.,3087.54
MORATALAZ,ZONAS VERDES,PARQUES Y JARDINES,300.624,URBANA,CALLE DEL CAMINO DE LOS VINATEROS Nº 107-B,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. ESTE ACTIVO ES UNA PARTE DEL PAR MARROQUINA.,982
MORATALAZ,ZONAS VERDES,PARQUES Y JARDINES,300.625,URBANA,CALLE DE LA MARROQUINA Nº 70,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. ESTE ACTIVO ES UNA PARTE DEL PAR MARROQUINA.,235
MORATALAZ,ZONAS VERDES,PARQUES Y JARDINES,300.626,URBANA,AVENIDA DEL DOCTOR GACIA TAPIA Nº 51,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. EN EL INTERIOR DE SU PERÍMETRO SE ENCUENTRAINCLUIDA LA INSTALACIÓN DEPORTIVA BÁSICA JOSÉ DE PASAMONTE (PISTA DE BALONCESTO), SITUADA EN LAAVENIDA DEL DOCTOR GARCIA TAPIA NÚMERO 51.",3910
MORATALAZ,ZONAS VERDES,PARQUES Y JARDINES,300.627,URBANA,CALLE DE RAMÓN ARECES Nº 1,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. EN EL INTERIOR DE SU PERÍMETRO SE ENCUENTRAINCLUIDA LA INSTALACIÓN DEPORTIVA BÁSICA AVENIDA DE MORATALAZ-M-30 (PISTA DE PATINAJE), SITUADA EN LACALLE RAMÓN ARECES NÚMERO 1.",21277.5
MORATALAZ,ZONAS VERDES,PARQUES Y JARDINES,300.628,URBANA,CALLE DE FLANDES Nº 4,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. EN SU PERÍMETRO SE ENCUENTRA INCLIDA LAINSTALACIÓN DEPORTIVA BÁSICA LYON-FLANDES (PISTA DE FÚTBOL SALA), SITUADA EN LA CALLE FLANDES NÚMERO9 B.",7409
MORATALAZ,ZONAS VERDES,PARQUES Y JARDINES,301.076,URBANA,AVENIDA DEL DOCTOR GARCIA TAPIA Nº 59,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR.,26957
MORATALAZ,ZONAS VERDES,PARQUES Y JARDINES,301.229,URBANA,CALLE DE LITUANIA Nº 3,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,8318
CIUDAD LINEAL,ZONAS VERDES,PARQUES Y JARDINES,300.63,URBANA,"CALLE DE LOS MISTERIOS, C/V CALLE DE ARTURO SORIA",DOTACIONAL SERVICIOS COLECTIVOS VÍA PÚBLICA SECUNDARIA SEGÚN PGOUM97.,1838
CIUDAD LINEAL,ZONAS VERDES,PARQUES Y JARDINES,300.631,URBANA,CALLE DE ANTONIO PIRALA Nº 8,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DE SU PERIMETRO SE ENCUENTRA UBICADA LAINSTALACIÓN DEPORTIVA BÁSICA PARQUE ANTONIO PIRALA (2 PISTAS DE BALONCESTO Y 1 PISTA PDE FÚTBOLSALA), SITUADA EN LA C/ DE ANTONIO PIRALA, S/N.",25000
CIUDAD LINEAL,ZONAS VERDES,PARQUES Y JARDINES,300.632,URBANA,CALLE DE LUIS RUIZ Nº 29,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2080
CIUDAD LINEAL,ZONAS VERDES,PARQUES Y JARDINES,300.633,URBANA,AVENIDA DEL MARQUES DE CORBERA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO,892
CIUDAD LINEAL,ZONAS VERDES,PARQUES Y JARDINES,300.634,URBANA,AVENIDA DE DAROCA Nº 95,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DEL PERIMETRO DEL PARQUE SE ENCUENTRANUBICADAS UNA CASETA DE JARDINERIA Y LA INSTALACIÓN DEPORTIVA BÁSICA PARQUE ARRIAGA (2 PISTAS DEBALONCESTO Y PISTA DE FÚTBOL SALA), SITUADA EN LA AVENIDA DE DAROCA, 93.",122000
CIUDAD LINEAL,ZONAS VERDES,PARQUES Y JARDINES,300.635,URBANA,CALLE DE FÉLIX RODRÍGUEZ DE LA FUENTE Nº 26,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. DENTRO DE SU PERIMETRO SE ENCUENTRA UBICADASUNA CASETA DE JARDINERIA,UNA PISTA DE PATINAJE Y LA INSTALACIÓN DEPORTIVA BÁSICA ARROYO DE LA MEDIALE GUA(CAMPO DE FÚTBOL 11 DE CÉSPED ARTIFICIAL, 2 PISTAS DE FÚTBOL SALA, 2 PISTAS DE BALONCESTO YPISTA DE CALVA), SITUADA EN LA AVENIDA DE LAS TRECE ROSAS 3-B"".",198620
CIUDAD LINEAL,ZONAS VERDES,PARQUES Y JARDINES,300.636,URBANA,CALLE DE JOSÉ DEL HIERRO Nº 1,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. PARQUE URBANO. DENTRO DE SU PERIMETRO SEENCUENTRA UBICADA LA INSTALACIÓN DEPORTIVA BÁSICA PARQUE EL CALERO (PISTA DE BALONCESTO. ROCÓDROMO.PISTA DE CALI STENIA. 10 PISTAS DE PETANCA) SITUADA EN LA CALLE VIRGEN DE NURIA, S/N.",68550
CIUDAD LINEAL,ZONAS VERDES,PARQUES Y JARDINES,300.637,URBANA,CALLE DE SALVADOR DE MADARIAGA Nº 7,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DE SU PERIMETRO SE ENCUENTRAN UBICADOS ELCAMPO DE FUTBOL ""SAN PASCUAL"" Y LA INSTALACIÓN DEPORTIVA BÁSICA PARQUE SALVADOR DE MADARIAGA (PISTADE BALONCESTO, 2 PISTAS DE ECUAVOLEY, MINIFRONTÓN COMPARTIDA CON 1 PISTA DE ECUAVOLEY).",21909.82
CIUDAD LINEAL,ZONAS VERDES,PARQUES Y JARDINES,300.638,URBANA,CALLE DE EZEQUIEL SOLANA Nº 47,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. AJARDINAMIENTO DE ANTIGUO SOLAR; DENTRO DE SUPERÍMETRO SE ENCUENTRA UBICADA LA INSTALACIÓN DEPORTIVA BÁSICA VITAL AZA(PISTA DE BALONCESTO),SITUADA EN LA CALLE VITAL AZA CON VUELTA A LA CALLE EZEQUIEL SOLANA.",1996.99
CIUDAD LINEAL,ZONAS VERDES,PARQUES Y JARDINES,300.639,URBANA,"CALLE DE VICENTE ESPINEL Nº 36C/V A CALLE FRANCISCO ROMERO, 2",ES VIARIO SEGÚN PGOUM97.,265.34
CIUDAD LINEAL,ZONAS VERDES,PARQUES Y JARDINES,300.643,URBANA,CALLE DE SANTURCE Nº 64,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,11679.51
CIUDAD LINEAL,ZONAS VERDES,PARQUES Y JARDINES,300.644,URBANA,CALLE DE GANDHI Nº 16,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,6543.75
CIUDAD LINEAL,ZONAS VERDES,PARQUES Y JARDINES,300.645,URBANA,CALLE DE JAZMÍN Nº 37-55,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. EN EL INTERIOR DE SU PERÍMETRO SE ENCUENTRAINCLUIDA PARTE DE LA INSTALACIÓN DEPORTIVA BÁSICA PARQUE MANUEL AZAÑA (PISTA DE BALONCESTO) SITUADAEN LA CALLE JAZMÍN, 51.",6328
CIUDAD LINEAL,ZONAS VERDES,PARQUES Y JARDINES,300.64,URBANA,CALLE DE COSTA RICA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO,9304.38
CIUDAD LINEAL,ZONAS VERDES,PARQUES Y JARDINES,300.641,URBANA,CALLE DE SANTURCE Nº 32,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO,2860
CIUDAD LINEAL,ZONAS VERDES,PARQUES Y JARDINES,300.642,URBANA,CALLE DE LA VEREDA DEL CARMEN Nº 6,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO,789
CIUDAD LINEAL,ZONAS VERDES,PARQUES Y JARDINES,300.646,URBANA,CALLE DE CALERUEGA Nº 52,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. EN SU PERÍMETRO SE ENCUENTRA INCLUIDA LAINSTALACIÓN DEPORTIVA BÁSICA CALERUEGA (PISTA DE BALONCESTO), SITUADA EN LA C/ CALERUEGA, 52.",1906
CIUDAD LINEAL,ZONAS VERDES,PARQUES Y JARDINES,300.647,URBANA,CALLE DE JAZMÍN Nº 36,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. EN EL PERÍMETRO DE LA PARCELA SE ENCUENTRA INCLUIDA LAINSTALACIÓN DEPORTIVA BÁSICA JAZMÍN (PISTA POLIDEPORTIVA), SITUADA EN LA CALLE JAZMÍN Nº 36.",28093.86
CIUDAD LINEAL,ZONAS VERDES,PARQUES Y JARDINES,300.648,URBANA,CALLE DE AGASTIA Nº 87,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. EN SU PERÍMETRO ESTÁ INCLUIDA LA INSTALACIÓNDEPORTIVA BÁSICA SAN JUAN BAUTISTA (PISTA POLIDEPORTIVA CON MARCAJES DE FÚTBOL SALA Y 2 BALONCESTOSTRANSVERS ALES), SITUADA EN LA CALLE AGASTIA C/V CALLE CIDAMÓN.",12740
CIUDAD LINEAL,ZONAS VERDES,PARQUES Y JARDINES,300.649,URBANA,CALLE DE CALERUEGA Nº 65,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. EN SU PERÍMETRO SE ENCUENTRA INCLUIDA LAINSTALACIÓN DEPORTIVA BÁSICA CALERUEGA-ARTE (PISTA DE BALONCESTO), SITUADA EN LA CALLE CALERUEGA, 65C/V CALLE ARTE, 2.",1973
CIUDAD LINEAL,ZONAS VERDES,PARQUES Y JARDINES,300.65,URBANA,CALLE DE ARTURO SORIA Nº 233,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DE SU PERÍMETRO SE ENCUENTRA INCLUIDA LAINSTALACIÓN DEPORTIVA BÁSICA PARQUE EL CEDRAL (PISTA DE BALONCESTO), SITUADA EN LA C/ DE ARTUROSORIA, 233.",4990.37
CIUDAD LINEAL,ZONAS VERDES,PARQUES Y JARDINES,300.651,URBANA,PLAZA DE BAMI C/V CALLE DE BENIDORM Nº 15,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. EN SU PERÍMETRO SE ENCUENTRA INCLUIDA LAINSTALACIÓN DEPORTIVA BÁSICA PLAZA DE BAMI-BENIDORM (PISTA DE BALONCESTO), SITUADA EN LA CALLE JOSÉVILLENA C/V C/ BENIDORM.",10635.59
CIUDAD LINEAL,ZONAS VERDES,PARQUES Y JARDINES,300.629,URBANA,AVENIDA DEL MARQUES DE CORBERA C/V AV. DE DAROCA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DE SU PERIMETRO SE ENCUENTRA UBICADA UNAPISTA DE PATINAJE.,1199.23
CIUDAD LINEAL,ZONAS VERDES,PARQUES Y JARDINES,301.258,URBANA,CALLE DE SALVADOR DE MADARIAGA Nº 9,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,318.92
HORTALEZA,ZONAS VERDES,PARQUES Y JARDINES,300.652,URBANA,AVENIDA DE AMERICA C/V AV. DE CARONDELET,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. PARQUE URBANO. FORMA JUNTO CON EL ACTIVO35/2415 LA TOTALIDAD DEL PARQUE PINAR DE BARAJAS.,76716
HORTALEZA,ZONAS VERDES,PARQUES Y JARDINES,300.653,URBANA,CALLE DE BACARES Nº 22,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. PARQUE URBANO DENTRO DEL PERIMETRO DEL PARQUE SEENCUENTRA UBICADA LA INSTALACIÓN DEPORTIVA BÁSICA PARQUE DE MANOTERAS-VÉLEZ RUBIO (PISTA DEBALONCESTO CON EQUIPAMIENTO PARA 2 BALONCESTOS TRANSVERSALES, PISTA DE PATINAJE, 3 TENIS DE MESA Y 2PISTAS DE CALVA).",20274
HORTALEZA,ZONAS VERDES,PARQUES Y JARDINES,300.654,URBANA,AVENIDA DE AMERICA C/V AV. DEL PAPA NEGRO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. DESARROLLO CON FINCAS A LA AVENIDA DEL PAPANEGRO. PARQUE URBANO. FORMA JUNTO CON EL ACTIVO 35/2408 LA TOTALIDAD DEL PARQUE PINAR DE BARAJAS.,139977.75
HORTALEZA,ZONAS VERDES,PARQUES Y JARDINES,300.655,URBANA,"CALLE DEL MAR DEL JAPON, 7 C/V CALLE DEL MAR MEDITERRÁNEO Nº 6","DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. EN EL INTERIOR DE SU PERÍMETRO SE ENCUENTRAINCLUIDA LA INSTALACIÓN DEPORTIVA BÁSICA MAR DE JAPÓN, PISTA DE PATINAJE, SITUADA EN LA CALLE MAR DEJAPÓN NÚMERO 7.",1367.89
HORTALEZA,ZONAS VERDES,PARQUES Y JARDINES,300.656,URBANA,CALLE DE ULISES Nº 23Nº 23,"ESTÁ CALIFICADO DE VÍA PÚBLICA PRINCIPAL EN EL PGOUM97. COINCIDE CON LA PARCELA DE BAJA EN PMS NÚMERO1.378, TRANSMITIDA AL INVENTARIO GENERAL DE BIENES.",3533
HORTALEZA,ZONAS VERDES,PARQUES Y JARDINES,300.673,URBANA,AVENIDA DE LOGROÑO Nº 8,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,840
HORTALEZA,ZONAS VERDES,PARQUES Y JARDINES,300.681,URBANA,"CAMINO DE LA HUERTA, 301 C/V CALLE DEL PADRE ARRUPE","DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. ANTERIORMENTE DENOMINADO C/ SAN ENRIQUE DE OSSO,Nº 301.",2500
HORTALEZA,ZONAS VERDES,PARQUES Y JARDINES,300.682,URBANA,CALLE DE JULIO CARO BAROJA Nº 41,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO,3600
HORTALEZA,ZONAS VERDES,PARQUES Y JARDINES,300.683,URBANA,AVENIDA DE LOGROÑO Nº 10 F-J,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO,2175
HORTALEZA,ZONAS VERDES,PARQUES Y JARDINES,300.684,URBANA,CALLE DE ROQUETAS DE MAR,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICA. LA PARCELA ESTÁ FORMADA POR DOS FINCASREGISTRALES, SIN QUE SE DISPONGA DE DELIMITACIÓN DE AMBAS, JUNTO AL POLIDEPORTIVO DE HORTALEZA.",12835
HORTALEZA,ZONAS VERDES,PARQUES Y JARDINES,300.685,URBANA,CALLE DE LA TORONGA Nº 1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. ZONA VERDE DE BARRIO.,2.58
HORTALEZA,ZONAS VERDES,PARQUES Y JARDINES,300.686,URBANA,CALLE DEL PINTOR LUCIO MUÑOZ Nº 3-35,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO,10998.18
HORTALEZA,ZONAS VERDES,PARQUES Y JARDINES,300.689,URBANA,"CALLE ANA DE AUSTRIA 8, C/V CALLE SANCHINARRO Y CALLE DE OÑA",DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. PARQUE URBANO.,34874.49
HORTALEZA,ZONAS VERDES,PARQUES Y JARDINES,300.69,URBANA,AVENIDA ING. EMILIO HERRERA C/V VICENTE BLASCO IBÁÑEZ,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. PARQUE URBANO.,14129.29
HORTALEZA,ZONAS VERDES,PARQUES Y JARDINES,300.692,URBANA,CALLE DE SANTA VIRGILIA Nº 17,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. PARQUE URBANO. DENTRO DE SU PERÍMETRO SEENCUENTRA INCLUIDA LA INSTALACIÓN DEPORTIVA BÁSICA SANTA VIRGILIA,(PISTA POLIDEPORTIVA CONEQUIPAMIENTO DE FÚTBOL SALA Y BALONCESTO, SIN MARCAJES), SITUADA EN LA CALLE SANTA VIRGILIA NÚMERO 17POSTERIOR(CUBIERTA DEL PAR).",36007
HORTALEZA,ZONAS VERDES,PARQUES Y JARDINES,300.693,URBANA,CALLE DE RAFAELA APARICIO Nº 2,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. EN EL INTERIOR DE SU PERÍMETRO ESTÁ INCLUIDA LAINSTALACIÓN DEPORTIVA BÁSICA MARUJA MALLO, PISTA POLIDEPORTIVA CON MARCAJES DE FÚLBOL SALA YBALONMANO), SITUADA EN LA CALLE MARUJA MALLO NUMERO 7.",50013.69
HORTALEZA,ZONAS VERDES,PARQUES Y JARDINES,300.694,URBANA,CALLE DE LAS PEONIAS Nº 2,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. PARQUE URBANO. EN EL INTERIOR DE SU PERÍMETROSE ENCUENTRA INCLUIDA LA INSTALACIÓN DEPORTIVA BÁSICA PEONÍAS-JOSÉ MIGUEL VICENS, PISTA DE BALONCESTOY PISTA DE FÚTBOL SALA, SITUADA EN LA CALLE DE LAS PEONÍAS NÚMERO 2.",11549
HORTALEZA,ZONAS VERDES,PARQUES Y JARDINES,300.695,URBANA,"CALLE DE MONTALBOS, FRENTE AL Nº 14","DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. EN EL INTERIOR DE SU PERÍMETRO SE ENCUENTRAINCLUIDA INSTALACIÓN DEPORTIVA BÁSICA MONTALBOS (PISTA DE PATINAJE Y 3 PISTAS DE CHITO), SITUADA ENLA CALLE MONTALBOS NÚMERO 14.",2091.4
HORTALEZA,ZONAS VERDES,PARQUES Y JARDINES,300.696,URBANA,PLAZA DE GOLMAYO,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. EN EL INTERIOR DE SU PERÍMETRO SE ENCUENTRAINCLUIDA LA INSTALACIÓN DEPORTIVA BÁSICA EL BOSQUE (PISTA DE FÚTBOL SALA), SITUADA EN LA PLAZA DEGOLMAYO, 17.",800.13
HORTALEZA,ZONAS VERDES,PARQUES Y JARDINES,300.697,URBANA,AVENIDA DE FRANCISCO PI Y MARGALL C/V MARIA DE PORTUGAL,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. PARQUE URBANO.,18771.65
HORTALEZA,ZONAS VERDES,PARQUES Y JARDINES,300.698,URBANA,AVENIDA DE FRANCISCO PI Y MARGALL C/V CALLE DE MARÍA TUDOR,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. PARQUE URBANO.,4049.8
