Centro_codigo,Centro_nombre,Centro_tipo_codigo,Centro_tipo_descripcion,Centro_titularidad,Direccion,Direccion_codigo_postal,Municipio_codigo,Municipio_nombre,Distrito_codigo,Distrito_nombre,Contacto_telefono,Contacto_fax,Contacto_web,Contacto_email,Direccion_coor_x,Direccion_coor_y
28056141,C.RECURSOS COM.SORDA JUAN LUIS MARROQUIN,058,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO,CALLE de las Islas Aleutianas 28,28035,079,Madrid,08,Fuencarral-El Pardo,913768560,913768564,http://www.educa.madrid.org/cc.csjuanluismarroquin.madrid,cc.csjuanluismarroquin.madrid@educa.madrid.org,438227,4481029
28056151,"NORTE-1, COLMENAR VIEJO",005,ZONA CASAS DE NIÑOS,PÚBLICO,CALLE de Gustavo Adolfo Bécquer 18,28770,045,Colmenar Viejo,,,918457671,918457014,http://www.educa.madrid.org/zcn.colmenarviejo,zcn.colmenarviejo@educa.madrid.org,434100,4501353
28056175,"NORTE-3, BUITRAGO DE LOZOYA",005,ZONA CASAS DE NIÑOS,PÚBLICO,CALLE de San Salvador 6,28730,027,Buitrago del Lozoya,,,918694094,,http://www.educa.madrid.org/zcn.buitrago,zcn.buitrago@educa.madrid.org,446623,4538444
28056187,"NORTE-4, VENTURADA",005,ZONA CASAS DE NIÑOS,PÚBLICO,CALLE de los Álamos s/n,28729,169,Venturada,,,918439531,,http://www.educa.madrid.org/zcn.venturada,zcn.venturada@educa.madrid.org,447617,4516501
28056205,"NORTE-6, TORREMOCHA DE JARAMA",005,ZONA CASAS DE NIÑOS,PÚBLICO,CALLE del Río Jarama 20,28189,153,Torremocha de Jarama,,,918430904,,http://www.educa.madrid.org/zcn.torremocha,zcn.torremocha@educa.madrid.org,458214,4520459
28056217,"NORTE-7, LOZOYUELA",005,ZONA CASAS DE NIÑOS,PÚBLICO,CMNO Viejo de Torrelaguna 2,28752,901,Lozoyuela-Navas-Sieteiglesias,,,918694094,,http://www.educa.madrid.org/zcn.lozoyuela,zcn.lozoyuela@educa.madrid.org,448221,4530774
28056229,"OESTE-1, VALDEMORILLO",005,ZONA CASAS DE NIÑOS,PÚBLICO,CALLE Eras de San Juan 12,28210,160,Valdemorillo,,,918990257,,http://www.educa.madrid.org/zcn.valdemorillo,zcn.valdemorillo@educa.madrid.org,410276,4483822
28056230,"OESTE-2, MORALZARZAL",005,ZONA CASAS DE NIÑOS,PÚBLICO,CMNO de Alpedrete 2,28411,090,Moralzarzal,,,918578421,,http://www.educa.madrid.org/zcn.moralzarzal,zcn.moralzarzal@educa.madrid.org,417746,4503373
28056242,"ESTE-1, VILLAREJO DE SALVANES",005,ZONA CASAS DE NIÑOS,PÚBLICO,CALLE de San José 2,28590,180,Villarejo de Salvanés,,,918745068,,http://www.educa.madrid.org/zcn.villarejo,zcn.villarejo@educa.madrid.org,476634,4446378
28056254,"ESTE-2, SAN MARTIN DE LA VEGA",005,ZONA CASAS DE NIÑOS,PÚBLICO,AVDA del Doce de Octubre 33,28330,132,San Martín de la Vega,,,918946668,,http://www.educa.madrid.org/zcn.sanmartindelavega,zcn.sanmartindelavega@educa.madrid.org,450746,4450963
28056266,"ESTE-3, ARGANDA",005,ZONA CASAS DE NIÑOS,PÚBLICO,CALLE Gran Vía s/n,28500,014,Arganda del Rey,,,918702178,,http://www.educa.madrid.org/zcn.arganda,zcn.arganda@educa.madrid.org,459153,4462867
28056278,"ESTE-5, ALCALA DE HENARES",005,ZONA CASAS DE NIÑOS,PÚBLICO,AVDA Reyes Magos 13,28806,005,Alcalá de Henares,,,918838709,,http://www.educa.madrid.org/zcn.alcala,zcn.alcala@educa.madrid.org,468025,4482502
28056291,"ESTE-4, VILLAR DEL OLMO",005,ZONA CASAS DE NIÑOS,PÚBLICO,CALLE Carlos Ruiz 13,28512,179,Villar del Olmo,,,918732179,,http://www.educa.madrid.org/zcn.villardelolmo,zcn.villardelolmo@educa.madrid.org,480001,4465173
28056308,"ESTE-7, SAN FERNANDO DE HENARES",005,ZONA CASAS DE NIÑOS,PÚBLICO,CALLE de la Solana s/n,28830,130,San Fernando de Henares,,,916734343,,http://www.educa.madrid.org/zcn.sanfernando,zcn.sanfernando@educa.madrid.org,454750,4474648
28056311,"ESTE-8, ORUSCO",005,ZONA CASAS DE NIÑOS,PÚBLICO,CALLE José Cañaveras 26,28570,102,Orusco de Tajuña,,,918724800,918724046,http://www.educa.madrid.org/zcn.orusco,zcn.orusco@educa.madrid.org,482223,4459231
28056321,"SUR-1, MORALEJA DE ENMEDIO",005,ZONA CASAS DE NIÑOS,PÚBLICO,CALLE Valdemoro 3,28950,089,Moraleja de Enmedio,,,916094603,,http://www.educa.madrid.org/zcn.moraleja,zcn.moraleja@educa.madrid.org,427465,4457401
28056333,"SUR-2, GRIÑON",005,ZONA CASAS DE NIÑOS,PÚBLICO,CALLE de la Ermita 3,28971,066,Griñón,,,918140728,,http://www.educa.madrid.org/zcn.grinon,zcn.grinon@educa.madrid.org,427499,4452158
28056345,"SUR-3, NAVAS DEL REY",005,ZONA CASAS DE NIÑOS,PÚBLICO,CALLE VÍA OLÍMPICA 3,28695,099,Navas del Rey,,,918652521,918652348,http://www.educa.madrid.org/zcn.navasdelrey,zcn.navasdelrey@educa.madrid.org,394001,4471735
28056357,"SUR-4, SAN MARTIN DE VALDEIGLESIAS",005,ZONA CASAS DE NIÑOS,PÚBLICO,AVDA del Ferrocarril s/n,28680,133,San Martín de Valdeiglesias,,,918612515,,http://www.educa.madrid.org/zcn.sanmartindevaldeiglesias,zcn.sanmartindevaldeiglesias@educa.madrid.org,380984,4469257
28056370,"SUR-6, LEGANES",005,ZONA CASAS DE NIÑOS,PÚBLICO,CALLE Alcarria s/n,28915,074,Leganés,,,916804861,,http://www.educa.madrid.org/zcn.leganes,zcn.leganes@educa.madrid.org,435887,4464530
28056382,"CAPITAL-1, NTRA. SRA. DE LA FUENCISLA",005,ZONA CASAS DE NIÑOS,PÚBLICO,CALLE de Tomelloso 39,28026,079,Madrid,12,Usera,914752598,,http://www.educa.madrid.org/zcn.capital1.madrid,zcn.capital1.madrid@educa.madrid.org,440733,4470197
28056400,JOSE HIERRO,035,CENTROS PÚBLICOS DE EDUCACIÓN ADULTOS ESTABLECIMIENTOS PENITENCIARIOS,PÚBLICO,CTRA de Meco k 4,28805,005,Alcalá de Henares,,,918887061,,http://www.educa.madrid.org/cepa.josehierro.alcala,cepa.josehierro.alcala@educa.madrid.org,472363,4485882
28056412,CLARA CAMPOAMOR,035,CENTROS PÚBLICOS DE EDUCACIÓN ADULTOS ESTABLECIMIENTOS PENITENCIARIOS,PÚBLICO,CTRA de Meco k 4,28805,005,Alcalá de Henares,,,918797892,918807965,http://www.educa.madrid.org/cepa.claracampoamor.alcala,cepa.claracampoamor.alcala@educa.madrid.org,472363,4485882
28056424,ALONSO QUIJANO,035,CENTROS PÚBLICOS DE EDUCACIÓN ADULTOS ESTABLECIMIENTOS PENITENCIARIOS,PÚBLICO,CTRA Pinto- San Martín de la Vega k 5,28340,161,Valdemoro,,,916924722,918948100,http://www.educa.madrid.org/cepa.alonsoquijano.valdemoro,cepa.alonsoquijano.valdemoro@educa.madrid.org,443958,4452376
28056436,ALBORADA,035,CENTROS PÚBLICOS DE EDUCACIÓN ADULTOS ESTABLECIMIENTOS PENITENCIARIOS,PÚBLICO,CTRA Nacional-V (Madrid-Extremadura) k27.7,28600,096,Navalcarnero,,,918116003,,http://www.educa.madrid.org/cepa.alborada.navalcarnero,cepa.alborada.navalcarnero@educa.madrid.org,418397,4460537
28056448,YUCATAN,035,CENTROS PÚBLICOS DE EDUCACIÓN ADULTOS ESTABLECIMIENTOS PENITENCIARIOS,PÚBLICO,"CTRA Comarcal 609, km. 3,600 ",28791,144,Soto del Real,,,918447735,918479562,http://www.educa.madrid.org/cepa.yucatan.soto,cepa.yucatan.soto@educa.madrid.org,433650,4507792
28056451,DULCE CHACON,035,CENTROS PÚBLICOS DE EDUCACIÓN ADULTOS ESTABLECIMIENTOS PENITENCIARIOS,PÚBLICO,CTRA Nacional 400 k.28,28300,013,Aranjuez,,,918099045,,http://www.educa.madrid.org/cepa.dulcechacon.aranjuez,cepa.dulcechacon.aranjuez@educa.madrid.org,439941,4422902
28056473,LUISMAPETONGA-PELUCHES,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE de Toscana 156,28032,079,Madrid,20,San Blas-Canillejas,918119367,,http://www.escuelasinfantilesluismapetonga.com,maria.luismapetonga@gmail.com,448106,4474446
28056485,PERIPATOS,021,CENTRO PRIVADO DE EDUCACIÓN ESPECIAL,PRIVADO CONCERTADO,CALLE de las Clarisas 16,28019,079,Madrid,11,Carabanchel,914710137,,http://www.educa.madrid.org/cc.peripatos.madrid,cc.peripatos.madrid@educa.madrid.org,438313,4471282
28056515,MY SCHOOL,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE de Antonio Cumella 7,28030,079,Madrid,14,Moratalaz,913711235,,,mercheportav@hotmail.com,445955,4473457
28056527,ARROYOMOLINOS (ESC. MUN. MUSICA),185,ESCUELA MUNICIPAL DE MÚSICA,PÚBLICO,CALLE de la Iglesia 12,28939,015,Arroyomolinos,,,916095056,916897568,http://www.educa.madrid.org/em.arroyomolinos,em.arroyomolinos@educa.madrid.org,421738,4458035
28056539,CASARRUBUELOS,185,ESCUELA MUNICIPAL DE MÚSICA,PÚBLICO,CMNO de Torrejón de Velasco 2,28978,036,Casarrubuelos,,,918167208,918167208,http://www.educa.madrid.org/em.casarrubuelos,em.casarrubuelos@educa.madrid.org,429393,4447189
28056540,COLMENAR DE OREJA,185,ESCUELA MUNICIPAL DE MÚSICA,PÚBLICO,PLAZA del Arco 3,28380,043,Colmenar de Oreja,,,918943030,918943198,http://www.educa.madrid.org/em.colmenardeoreja,em.colmenardeoreja@educa.madrid.org,466765,4440113
28056552,COLMENAR VIEJO (ESC. MUN. MUSICA),185,ESCUELA MUNICIPAL DE MÚSICA,PÚBLICO,AVDA de Andalucía 55,28770,045,Colmenar Viejo,,,918450053,918458441,http://www.educa.madrid.org/em.colmenarviejo,em.colmenarviejo@educa.madrid.org,434069,4502674
28056564,EL BOALO,185,ESCUELA MUNICIPAL DE MÚSICA,PÚBLICO,AVDA de los Prados 16,28413,023,"Boalo, El",,,918559415,918559038,http://www.educa.madrid.org/em.elboalo,em.elboalo@educa.madrid.org,422446,4507942
28056588,GUADARRAMA,185,ESCUELA MUNICIPAL DE MÚSICA,PÚBLICO,CALLE de los Herrenes ,28440,068,Guadarrama,,,918548008,918543091,http://www.educa.madrid.org/em.guadarrama,em.guadarrama@educa.madrid.org,408202,4502961
28056591,VILLA DE HUMANES,185,ESCUELA MUNICIPAL DE MÚSICA,PÚBLICO,CALLE de Estanislao Zazo 32,28970,073,Humanes de Madrid,,,916042564,916040119,http://www.educa.madrid.org/em.villa.humanes,em.villa.humanes@educa.madrid.org,429543,4455906
28056606,LOECHES,185,ESCUELA MUNICIPAL DE MÚSICA,PÚBLICO,PLAZA Duquesa de Alba ,28890,075,Loeches,,,918862036,918851136,http://www.educa.madrid.org/em.loeches,em.loeches@educa.madrid.org,465082,4470700
28056618,MANZANARES EL REAL,187,ESCUELA MUNICIPAL DE MÚSICA Y DANZA,PÚBLICO,CALLE de la Cañada 26,28410,082,Manzanares el Real,,,918539840,918539825,http://www.educa.madrid.org/em.manzanares,em.manzanares@educa.madrid.org,427015,4508812
28056621,ROBLEDO DE CHAVELA,185,ESCUELA MUNICIPAL DE MÚSICA,PÚBLICO,PLAZA de España 1,28294,125,Robledo de Chavela,,,918995961,918998545,http://www.educa.madrid.org/em.robledo,em.robledo@educa.madrid.org,395081,4484083
28056631,VALDARACETE,185,ESCUELA MUNICIPAL DE MÚSICA,PÚBLICO,CTRA M-404 (Aranjuez-Brea) ,28594,155,Valdaracete,,,918739590,918739522,http://www.educa.madrid.org/em.valdaracete,em.valdaracete@educa.madrid.org,483571,4450961
28056643,VALDEMORO,185,ESCUELA MUNICIPAL DE MÚSICA,PÚBLICO,CALLE Pizarro ,28342,161,Valdemoro,,,918018876,918099602,http://www.educa.madrid.org/em.valdemoro,em.valdemoro@educa.madrid.org,442012,4449479
28056655,VILLALBILLA,185,ESCUELA MUNICIPAL DE MÚSICA,PÚBLICO,AVDA Dinamarca 2,28810,172,Villalbilla,,,918792772,918859011,http://www.educa.madrid.org/em.villalbilla,em.villalbilla@educa.madrid.org,468669,4477867
28056679,PITUFOS,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE de la Constitución 51,28600,096,Navalcarnero,,,918113545,918113545,,evadiaznarros@escuelainfantilpitufos.com,414006,4460130
28056692,MAMA QUECA I,008,ESCUELA INFANTIL PRIVADA,PRIVADO CONCERTADO,CALLE de Aránzazu 4,28043,079,Madrid,16,Hortaleza,913814463,,http://mamaqueca.es,mama.queca@telefonica.net,444812,4480036
28056709,LUYFERIVAS,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO,CALLE de Junkal 4,28522,123,Rivas-Vaciamadrid,,,914990122,914992112,http://www.luyferivas.com,luyferivas@luyferivas.com,454049,4467593
28056710,LITTLE KINGS NURSERY,008,ESCUELA INFANTIL PRIVADA,PRIVADO,AVDA de los Labradores 5,28760,903,Tres Cantos,,,611179534,,,amorenocortecero@gmail.com,439650,4494445
28056722,JESUS NIÑO,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE de Florencio García 12,28027,079,Madrid,15,Ciudad Lineal,676117067,,,e.i.jesusn@gmail.com,445664,4476633
28056734,PROJARDIN VENTAS,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE de Ramón Patuel 10,28017,079,Madrid,15,Ciudad Lineal,917250134,917250134,,ventas@projardin.es,444341,4475490
28056746,EL PAIS DE LAS MARAVILLAS,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE Fresa 2,28222,080,Majadahonda,,,916383590,,http://www.elpaisdelasmaravillas.net,escuela@elpaisdelasmaravillas.net,425884,4478682
28056771,BRAVO MURILLO,006,ESCUELA  INFANTIL-CASA DE NIÑOS,PÚBLICO,CALLE de las Islas Cíes 11,28035,079,Madrid,08,Fuencarral-El Pardo,917308460,917308460,http://www.educa.madrid.org/cn.bravomurillo.madrid,cn.bravomurillo.madrid@educa.madrid.org,439140,4481373
28056783,NTRA. SRA. DE LA FUENCISLA,006,ESCUELA  INFANTIL-CASA DE NIÑOS,PÚBLICO,CALLE de Tomelloso 39,28026,079,Madrid,12,Usera,914752598,914752598,http://www.educa.madrid.org/cn.fuencisla.madrid,cn.fuencisla.madrid@educa.madrid.org,440733,4470197
28056795,GINER DE LOS RIOS,006,ESCUELA  INFANTIL-CASA DE NIÑOS,PÚBLICO,CALLE de Membezar 25,28053,079,Madrid,13,Puente de Vallecas,917860722,917860722,http://www.educa.madrid.org/cn.ginerdelosrios.madrid,cn.ginerdelosrios.madrid@educa.madrid.org,443325,4470073
28056801,GARABATOS,006,ESCUELA  INFANTIL-CASA DE NIÑOS,PÚBLICO,AVDA Reyes Magos 13,28806,005,Alcalá de Henares,,,918802243,,http://www.educa.madrid.org/cn.garabatos.alcala,cn.garabatos.alcala@educa.madrid.org,468025,4482502
28056813,VILLAAMIL,006,ESCUELA  INFANTIL-CASA DE NIÑOS,PÚBLICO,CALLE Ginebra s/n,28937,092,Móstoles,,,916465467,916465467,http://www.educa.madrid.org/cn.villaamil.mostoles,cn.villaamil.mostoles@educa.madrid.org,427384,4463207
28056849,NEMOMARLIN ARAVACA,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE de Lamiaco 12,28023,079,Madrid,09,Moncloa-Aravaca,913729720,,,aravaca@escuelanemomarlin.com,430364,4480679
28056850,LITTLE FEM,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE del General Asensio Cabanillas 37,28003,079,Madrid,07,Chamberí,915335469,,,paloma@colegiofem.es,439057,4477409
28056862,SAN VICTOR,008,ESCUELA INFANTIL PRIVADA,PRIVADO CONCERTADO,PLAZA de Pico Salvaguardia s/n,28035,079,Madrid,08,Fuencarral-El Pardo,917387714,917387714,http://www.educacioninfantilsanvictor.es,ceisanvictor@gmail.com,439006,4481488
28056874,EL JARDIN DE LOS GENIOS,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE de Evaristo San Miguel 11,28008,079,Madrid,09,Moncloa-Aravaca,915478067,,http://www.eljardindelosgenios.es,contacto@eljardindelosgenios.es,439283,4475322
28056886,GSD MORATALAZ,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE de Luis de Hoyos Sáinz 170,28030,079,Madrid,14,Moratalaz,917723811,917723121,https://www.gsdeducacion.com/,cc.gsandiegomoratalaz.madrid@educa.madrid.org,446671,4472732
28056898,GARABATO,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE de Ceuta 12,28100,006,Alcobendas,,,916613590,,,nuriayarz@gmail.com,446047,4487855
28056904,LAUDE FONTENEBRO SCHOOL,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO,CALLE Colonia Redondillo 8,28411,090,Moralzarzal,,,918578942,918427722,www.laudefontenebro.com,senior@laudefontenebro.com,417956,4502838
28056916,LAS HADAS,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE Colmenarejo 73,28260,061,Galapagar,,,918587781,,www.lashadas.es,escuelainfantil@lashadas.es,414682,4491815
28056928,LUNA LUNERA,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE Alicante 2,28850,148,Torrejón de Ardoz,,,916569784,,www.ceilunalunera.com,cei.lunalunera@hotmail.com,459199,4478413
28056941,CIUDAD INFANTIL MIRABAL,004,CENTRO PRIVADO DE EDUCACIÓN INFANTIL,PRIVADO,CALLE del Monte Romanillos s/n,28669,022,Boadilla del Monte,,,916324920,916324921,http://www.educa.madrid.org/cpr.mirabal-infantil.boadilla,info-infantil@colegiomirabal.com,422683,4474779
28056953,LA CASA DE LOS DUENDES,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE Londres 70,28850,148,Torrejón de Ardoz,,,916766583,,,lacasadelosduendes@ono.com,461207,4479092
28056965,PELUCHES,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE de Reinosa 30,28941,058,Fuenlabrada,,,655400702,,,eipeluches@hotmail.com,431411,4461352
28056989,PEQUEÑECES,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE Cristo 53,28850,148,Torrejón de Ardoz,,,916566601,,,guarderiapequeneces@gmail.com,459231,4478776
28056990,MAMA,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE Higueral 6-8,28944,058,Fuenlabrada,,,916905618,,http://www.eimama.com,directora@eimama.com,432093,4458693
28057015,EL SOL,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,AVDA de Canillejas a Vicálvaro 82,28022,079,Madrid,20,San Blas-Canillejas,913060345,913060347,http://www.educa.madrid.org/cp.elsol.madrid,cp.elsol.madrid@educa.madrid.org,448077,4475099
28057027,ANGEL LEON,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE de las Moradas 3,28770,045,Colmenar Viejo,,,918458083,918458084,http://www.educa.madrid.org/cp.angelleon.colmenarviejo,cp.angelleon.colmenarviejo@educa.madrid.org,433914,4502094
28057039,GLORIA  FUERTES,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,AVDA de los Arces s/n,28903,065,Getafe,,,916963512,916835054,http://www.educa.madrid.org/cp.gloriafuertes.getafe,cp.gloriafuertes.getafe@educa.madrid.org,438982,4463569
28057040,ANTON SEVILLANO,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE Ruiseñor 1-3,28609,141,Sevilla la Nueva,,,918124093,918124064,http://www.educa.madrid.org/cp.antonsevillano.sevilla,cp.antonsevillano.sevilla@educa.madrid.org,412406,4466785
28057064,LAS VEREDAS,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CMNO de la Nava s/n,28270,044,Colmenarejo,,,918589271,918424719,http://www.educa.madrid.org/cp.lasveredas.colmenarejo,cp.lasveredas.colmenarejo@educa.madrid.org,413732,4488199
28057076,EL ENCINAR,070,"COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PÚBLICO,CALLE Ribadesella s/n,28250,152,Torrelodones,,,918593112,918592885,http://www.educa.madrid.org/cp.elencinar.torrelodones,cp.elencinar.torrelodones@educa.madrid.org,421516,4491417
28057088,MARIA MOLINER,070,"COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PÚBLICO,AVDA Rioja 14,28691,176,Villanueva de la Cañada,,,918155505,918106692,http://www.educa.madrid.org/cp.mariamoliner.villanuevadelacanada,cp.mariamoliner.villanuevadelacanada@educa.madrid.org,415203,4477059
28057091,TODO PARA LA INFANCIA,008,ESCUELA INFANTIL PRIVADA,PRIVADO,AVDA del Doctor Federico Rubio y Galí 106,28039,079,Madrid,09,Moncloa-Aravaca,914507782,914507782,http://www.todoparalainfancia.es,todoparalainfancia@gmail.com,439484,4478647
28057106,TODO NIÑOS NURSERY SCHOOL (BRITANICO),094,CENTRO DOCENTE EXTRANJERO EN ESPAÑA,PRIVADO,CALLE de Serrano 163,28002,079,Madrid,05,Chamartín,914116979,915631863,www.todoninos.es,info@todoninos.es,442003,4477716
28057121,PITUCO,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE Nardo 2,28981,106,Parla,,,916995995,,,eipituco1@gmail.com,434055,4453821
28057143,GLOBOS,004,CENTRO PRIVADO DE EDUCACIÓN INFANTIL,PRIVADO,CALLE del Arroyo de la Media Legua 29,28030,079,Madrid,14,Moratalaz,914370889,,,globos@escuelainfantilmoratalaz.es,444328,4473570
28057155,NTRA. SRA. DE LAS VICTORIAS,008,ESCUELA INFANTIL PRIVADA,PRIVADO CONCERTADO,CALLE de Fray Junipero Serra 26,28039,079,Madrid,06,Tetuán,915703462,915703462,http://www.escuelansvictorias.es,gnsvictorias@planalfa.es,440672,4479568
28057180,LAS AMERICAS,042,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,CALLE Felipe II 13,28982,106,Parla,,,916986908,916981923,http://www.educa.madrid.org/ies.lasamericas.parla,ies.lasamericas.parla@educa.madrid.org,435163,4454205
28057192,E.O.I. DE BOADILLA DEL MONTE,080,ESCUELA OFICIAL DE IDIOMAS,PÚBLICO,CALLE de Victoria Eugenia de Battemberg 10,28660,022,Boadilla del Monte,,,916322733,916321518,http://www.educa.madrid.org/eoi.boadilla.boadilla,eoi.boadilla.boadilla@educa.madrid.org,424966,4473631
28057209,ANA MARIA MATUTE,042,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,CALLE Olivar 14,28891,167,Velilla de San Antonio,,,916608987,916551596,http://www.educa.madrid.org/ies.anammatute.velilla,ies.anammatute.velilla@educa.madrid.org,458897,4469090
28057210,GASPAR SANZ,042,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,CALLE del Acueducto 3,28880,083,Meco,,,918877200,918876962,http://www.educa.madrid.org/ies.gasparsanz.meco,ies.gasparsanz.meco@educa.madrid.org,472717,4488433
28057222,ADOLFO SUAREZ,042,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,PASEO del Radar 33,28860,104,Paracuellos de Jarama,,,916581899,916580437,http://www.educa.madrid.org/ies.adolfosuarez.paracuellos,ies.adolfosuarez.paracuellos@educa.madrid.org,455441,4483703
28057246,MANUEL VAZQUEZ MONTALBAN,185,ESCUELA MUNICIPAL DE MÚSICA,PÚBLICO,CALLE de Francos Rodríguez 67,28039,079,Madrid,06,Tetuán,913980721,913980722,http://www.educa.madrid.org/em.manuelvazquezmontalban.madrid,em.manuelvazquezmontalban.madrid@educa.madrid.org,439755,4478771
28057258,MOMO (PROGRAMA DE CASA DE NIÑOS),006,ESCUELA  INFANTIL-CASA DE NIÑOS,PÚBLICO,CALLE Alcorcón ,28989,106,Parla,,,916053347,,,,434086,4454868
28057261,VALLE INCLAN,006,ESCUELA  INFANTIL-CASA DE NIÑOS,PÚBLICO,CALLE Río Tormés 29,28913,074,Leganés,,,916937878,916937878,http://www.educa.madrid.org/eei.valleinclan.leganes,eei.valleinclan.leganes@educa.madrid.org,434278,4465211
28057271,RENACIMIENTO,042,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,CALLE de Castellflorite 4,28019,079,Madrid,11,Carabanchel,914615211,91 5256849,http://www.educa.madrid.org/ies.renacimiento.madrid,ies.renacimiento.madrid@educa.madrid.org,437410,4471756
28057295,PROJARDIN MADRID-2,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE de Fermín Caballero 61,28034,079,Madrid,08,Fuencarral-El Pardo,917397984,,,madridos@projardin.es,439777,4481533
28057301,TETE,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE Ángel Alberquilla Pulín 7,28250,152,Torrelodones,,,918591605,,http://www.teteescuelainfantil.es,escuelainfantiltete@telefonica.net,421557,4492158
28057313,PECAS,008,ESCUELA INFANTIL PRIVADA,PRIVADO,AVDA Juan Pablo II 83,28223,115,Pozuelo de Alarcón,,,913529199,913528057,,secretaria@pecas.net,431389,4476591
28057325,PEQUEÑECES,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE de Portugalete 8,28223,115,Pozuelo de Alarcón,,,913527129,,,ablancocallejas@gmail.com,431162,4476628
28057349,HOSPITAL INFANTIL SAN RAFAEL,021,CENTRO PRIVADO DE EDUCACIÓN ESPECIAL,PRIVADO CONCERTADO,AVDA de Concha Espina 32,28036,079,Madrid,05,Chamartín,915641656,915635005,http://www.sanrafaelcolegio.com,sanrafael.colegio@hsjd.es,442368,4478066
28057350,GARABATOS Y OCHO PATOS,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE de Melilla 6,28005,079,Madrid,02,Arganzuela,914740446,914740446,,secretaria.garabatosyochopatos@gmail.com,439708,4472562
28057362,SIGLO XXI,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CTRA de la Coruña 70,28231,127,"Rozas de Madrid, Las",,,916360291,916360291,http://www.educa.madrid.org/cp.sigloveintiuno.lasrozas,cp.sigloveintiuno.lasrozas@educa.madrid.org,426540,4482503
28057374,"NORTE-8, TALAMANCA DE JARAMA",005,ZONA CASAS DE NIÑOS,PÚBLICO,CALLE Almazara 22,28160,145,Talamanca de Jarama,,,918433911,,http://www.educa.madrid.org/zcn.talamanca,zcn.talamanca@educa.madrid.org,456732,4510889
